timestamp,zone_id,visits,new_visits,recurrents,visitors_unique,visittime_avg,visit_time_zone_avg,visittime_avg_formated,visit_time_zone_avg_formated,presencetime_avg,presencetime_avg_formated,zone,ratio,year,month,month_name,day,dayofweek,date,hour
2023-09-04T00:00:00,25895,14565,956,8566,9522,2833,333,00:47:13,00:05:33,333,00:05:33,mercado_delicias,1.5296156269691241,2023,9,Septiembre,4,Lunes,2023-09-04,0
2023-09-05T00:00:00,25895,14778,752,8928,9680,3126,352,00:52:06,00:05:52,352,00:05:52,mercado_delicias,1.5266528925619836,2023,9,Septiembre,5,Martes,2023-09-05,0
2023-09-06T00:00:00,25895,13689,712,8308,9020,2981,327,00:49:41,00:05:27,327,00:05:27,mercado_delicias,1.5176274944567627,2023,9,Septiembre,6,Miércoles,2023-09-06,0
2023-09-07T00:00:00,25895,13419,721,8159,8880,2932,348,00:48:52,00:05:48,348,00:05:48,mercado_delicias,1.5111486486486487,2023,9,Septiembre,7,Jueves,2023-09-07,0
2023-09-08T00:00:00,25895,13842,812,8446,9258,2817,314,00:46:57,00:05:14,314,00:05:14,mercado_delicias,1.4951393389500973,2023,9,Septiembre,8,Viernes,2023-09-08,0
2023-09-09T00:00:00,25895,11709,561,7589,8150,3045,380,00:50:45,00:06:20,380,00:06:20,mercado_delicias,1.4366871165644173,2023,9,Septiembre,9,Sábado,2023-09-09,0
2023-09-10T00:00:00,25895,8995,697,5505,6202,2275,195,00:37:55,00:03:15,195,00:03:15,mercado_delicias,1.4503386004514673,2023,9,Septiembre,10,Domingo,2023-09-10,0
2023-09-11T00:00:00,25895,12318,598,7658,8256,2747,341,00:45:47,00:05:41,341,00:05:41,mercado_delicias,1.4920058139534884,2023,9,Septiembre,11,Lunes,2023-09-11,0
2023-09-12T00:00:00,25895,13237,687,8181,8868,2953,387,00:49:13,00:06:27,387,00:06:27,mercado_delicias,1.4926702751465946,2023,9,Septiembre,12,Martes,2023-09-12,0
2023-06-05T00:00:00,25460,3670,843,2331,3174,1567,320,00:26:07,00:05:20,320,00:05:20,plaza_justicia,1.156269691241336,2023,6,Junio,5,Lunes,2023-06-05,0
2023-06-06T00:00:00,25460,3393,544,2294,2838,1184,336,00:19:44,00:05:36,336,00:05:36,plaza_justicia,1.1955602536997887,2023,6,Junio,6,Martes,2023-06-06,0
2023-06-07T00:00:00,25460,3355,636,2208,2844,1355,319,00:22:35,00:05:19,319,00:05:19,plaza_justicia,1.179676511954993,2023,6,Junio,7,Miércoles,2023-06-07,0
2023-06-08T00:00:00,25460,3351,559,2265,2824,1225,279,00:20:25,00:04:39,279,00:04:39,plaza_justicia,1.186614730878187,2023,6,Junio,8,Jueves,2023-06-08,0
2023-06-09T00:00:00,25460,3782,782,2598,3380,1363,314,00:22:43,00:05:14,314,00:05:14,plaza_justicia,1.1189349112426035,2023,6,Junio,9,Viernes,2023-06-09,0
2023-06-10T00:00:00,25460,2991,674,2200,2874,1159,291,00:19:19,00:04:51,291,00:04:51,plaza_justicia,1.0407098121085594,2023,6,Junio,10,Sábado,2023-06-10,0
2023-06-11T00:00:00,25460,2999,754,1968,2722,1019,230,00:16:59,00:03:50,230,00:03:50,plaza_justicia,1.1017634092578985,2023,6,Junio,11,Domingo,2023-06-11,0
2023-06-12T00:00:00,25460,3013,498,2078,2576,1281,269,00:21:21,00:04:29,269,00:04:29,plaza_justicia,1.1696428571428572,2023,6,Junio,12,Lunes,2023-06-12,0
2023-06-13T00:00:00,25460,3806,670,2590,3260,977,176,00:16:17,00:02:56,176,00:02:56,plaza_justicia,1.167484662576687,2023,6,Junio,13,Martes,2023-06-13,0
2023-06-14T00:00:00,25460,2982,560,1950,2510,1201,254,00:20:01,00:04:14,254,00:04:14,plaza_justicia,1.1880478087649402,2023,6,Junio,14,Miércoles,2023-06-14,0
2023-06-15T00:00:00,25460,3011,534,1982,2516,1283,300,00:21:23,00:05:00,300,00:05:00,plaza_justicia,1.1967408585055643,2023,6,Junio,15,Jueves,2023-06-15,0
2023-06-16T00:00:00,25460,3036,550,2036,2586,1556,330,00:25:56,00:05:30,330,00:05:30,plaza_justicia,1.174013921113689,2023,6,Junio,16,Viernes,2023-06-16,0
2023-06-17T00:00:00,25460,3133,784,2208,2992,1079,266,00:17:59,00:04:26,266,00:04:26,plaza_justicia,1.0471256684491979,2023,6,Junio,17,Sábado,2023-06-17,0
2023-06-18T00:00:00,25460,2534,588,1862,2450,1089,235,00:18:09,00:03:55,235,00:03:55,plaza_justicia,1.0342857142857143,2023,6,Junio,18,Domingo,2023-06-18,0
2023-06-19T00:00:00,25460,3408,549,2323,2872,1225,295,00:20:25,00:04:55,295,00:04:55,plaza_justicia,1.1866295264623956,2023,6,Junio,19,Lunes,2023-06-19,0
2023-06-20T00:00:00,25460,3820,709,2541,3250,1035,220,00:17:15,00:03:40,220,00:03:40,plaza_justicia,1.1753846153846155,2023,6,Junio,20,Martes,2023-06-20,0
2023-06-21T00:00:00,25460,3630,565,2505,3070,992,206,00:16:32,00:03:26,206,00:03:26,plaza_justicia,1.1824104234527688,2023,6,Junio,21,Miércoles,2023-06-21,0
2023-06-22T00:00:00,25460,3948,725,2681,3406,905,201,00:15:05,00:03:21,201,00:03:21,plaza_justicia,1.1591309453904874,2023,6,Junio,22,Jueves,2023-06-22,0
2023-06-23T00:00:00,25460,3852,759,2707,3466,1073,236,00:17:53,00:03:56,236,00:03:56,plaza_justicia,1.1113675706866706,2023,6,Junio,23,Viernes,2023-06-23,0
2023-06-24T00:00:00,25460,4014,1019,2829,3848,950,250,00:15:50,00:04:10,250,00:04:10,plaza_justicia,1.043139293139293,2023,6,Junio,24,Sábado,2023-06-24,0
2023-06-25T00:00:00,25460,3325,750,2386,3136,762,151,00:12:42,00:02:31,151,00:02:31,plaza_justicia,1.0602678571428572,2023,6,Junio,25,Domingo,2023-06-25,0
2023-06-26T00:00:00,25460,3550,687,2333,3020,1144,285,00:19:04,00:04:45,285,00:04:45,plaza_justicia,1.1754966887417218,2023,6,Junio,26,Lunes,2023-06-26,0
2023-06-27T00:00:00,25460,3136,624,1900,2524,1316,234,00:21:56,00:03:54,234,00:03:54,plaza_justicia,1.242472266244057,2023,6,Junio,27,Martes,2023-06-27,0
2023-06-28T00:00:00,25460,2605,448,1702,2150,1418,283,00:23:38,00:04:43,283,00:04:43,plaza_justicia,1.2116279069767442,2023,6,Junio,28,Miércoles,2023-06-28,0
2023-06-29T00:00:00,25460,2717,467,1729,2196,1291,268,00:21:31,00:04:28,268,00:04:28,plaza_justicia,1.2372495446265939,2023,6,Junio,29,Jueves,2023-06-29,0
2023-06-30T00:00:00,25460,3083,563,1929,2492,1399,394,00:23:19,00:06:34,394,00:06:34,plaza_justicia,1.2371589085072232,2023,6,Junio,30,Viernes,2023-06-30,0
2023-07-01T00:00:00,25460,2680,508,1785,2293,1409,437,00:23:29,00:07:17,437,00:07:17,plaza_justicia,1.1687745311818578,2023,7,Julio,1,Sábado,2023-07-01,0
2023-07-02T00:00:00,25460,2280,333,1926,2259,1445,195,00:24:05,00:03:15,195,00:03:15,plaza_justicia,1.0092961487383798,2023,7,Julio,2,Domingo,2023-07-02,0
2023-07-03T00:00:00,25460,2887,526,1868,2394,1305,293,00:21:45,00:04:53,293,00:04:53,plaza_justicia,1.2059314954051796,2023,7,Julio,3,Lunes,2023-07-03,0
2023-07-04T00:00:00,25460,3106,531,1947,2478,2643,654,00:44:03,00:10:54,654,00:10:54,plaza_justicia,1.2534301856335754,2023,7,Julio,4,Martes,2023-07-04,0
2023-07-05T00:00:00,25460,1998,354,1214,1568,1246,250,00:20:46,00:04:10,250,00:04:10,plaza_justicia,1.274234693877551,2023,7,Julio,5,Miércoles,2023-07-05,0
2023-07-06T00:00:00,25460,2353,414,1452,1866,1311,317,00:21:51,00:05:17,317,00:05:17,plaza_justicia,1.2609860664523045,2023,7,Julio,6,Jueves,2023-07-06,0
2023-07-07T00:00:00,25460,2352,427,1452,1879,1480,303,00:24:40,00:05:03,303,00:05:03,plaza_justicia,1.251729643427355,2023,7,Julio,7,Viernes,2023-07-07,0
2023-07-08T00:00:00,25460,3850,1061,2395,3456,1228,333,00:20:28,00:05:33,333,00:05:33,plaza_justicia,1.1140046296296295,2023,7,Julio,8,Sábado,2023-07-08,0
2023-07-09T00:00:00,25460,2893,554,2327,2881,1088,298,00:18:08,00:04:58,298,00:04:58,plaza_justicia,1.0041652204095801,2023,7,Julio,9,Domingo,2023-07-09,0
2023-07-10T00:00:00,25460,2466,409,1700,2109,1105,261,00:18:25,00:04:21,261,00:04:21,plaza_justicia,1.1692745376955904,2023,7,Julio,10,Lunes,2023-07-10,0
2023-07-11T00:00:00,25460,2516,354,1737,2091,1289,365,00:21:29,00:06:05,365,00:06:05,plaza_justicia,1.2032520325203253,2023,7,Julio,11,Martes,2023-07-11,0
2023-07-12T00:00:00,25460,2616,431,1720,2151,1280,240,00:21:20,00:04:00,240,00:04:00,plaza_justicia,1.2161785216178522,2023,7,Julio,12,Miércoles,2023-07-12,0
2023-07-13T00:00:00,25460,2702,357,1833,2190,1238,250,00:20:38,00:04:10,250,00:04:10,plaza_justicia,1.2337899543378996,2023,7,Julio,13,Jueves,2023-07-13,0
2023-07-14T00:00:00,25460,2955,445,2045,2490,1084,225,00:18:04,00:03:45,225,00:03:45,plaza_justicia,1.1867469879518073,2023,7,Julio,14,Viernes,2023-07-14,0
2023-07-15T00:00:00,25460,2624,363,2031,2394,1098,272,00:18:18,00:04:32,272,00:04:32,plaza_justicia,1.0960735171261486,2023,7,Julio,15,Sábado,2023-07-15,0
2023-07-16T00:00:00,25460,2630,431,1969,2400,1041,277,00:17:21,00:04:37,277,00:04:37,plaza_justicia,1.0958333333333334,2023,7,Julio,16,Domingo,2023-07-16,0
2023-07-17T00:00:00,25460,3004,542,1944,2486,1078,217,00:17:58,00:03:37,217,00:03:37,plaza_justicia,1.2083668543845536,2023,7,Julio,17,Lunes,2023-07-17,0
2023-07-18T00:00:00,25460,2727,500,1834,2334,907,224,00:15:07,00:03:44,224,00:03:44,plaza_justicia,1.1683804627249357,2023,7,Julio,18,Martes,2023-07-18,0
2023-07-19T00:00:00,25460,3255,349,2345,2694,1095,267,00:18:15,00:04:27,267,00:04:27,plaza_justicia,1.2082405345211582,2023,7,Julio,19,Miércoles,2023-07-19,0
2023-07-20T00:00:00,25460,2754,345,1950,2295,1253,333,00:20:53,00:05:33,333,00:05:33,plaza_justicia,1.2,2023,7,Julio,20,Jueves,2023-07-20,0
2023-07-21T00:00:00,25460,3282,591,2316,2907,1001,243,00:16:41,00:04:03,243,00:04:03,plaza_justicia,1.128998968008256,2023,7,Julio,21,Viernes,2023-07-21,0
2023-07-22T00:00:00,25460,3368,611,2519,3130,1073,265,00:17:53,00:04:25,265,00:04:25,plaza_justicia,1.076038338658147,2023,7,Julio,22,Sábado,2023-07-22,0
2023-07-23T00:00:00,25460,3375,543,2645,3188,810,184,00:13:30,00:03:04,184,00:03:04,plaza_justicia,1.0586574654956085,2023,7,Julio,23,Domingo,2023-07-23,0
2023-07-24T00:00:00,25460,2485,388,1652,2040,1209,221,00:20:09,00:03:41,221,00:03:41,plaza_justicia,1.2181372549019607,2023,7,Julio,24,Lunes,2023-07-24,0
2023-07-25T00:00:00,25460,2771,502,1725,2227,1261,304,00:21:01,00:05:04,304,00:05:04,plaza_justicia,1.2442748091603053,2023,7,Julio,25,Martes,2023-07-25,0
2023-07-26T00:00:00,25460,2881,472,1905,2377,1256,283,00:20:56,00:04:43,283,00:04:43,plaza_justicia,1.212031973075305,2023,7,Julio,26,Miércoles,2023-07-26,0
2023-07-27T00:00:00,25460,2794,509,1805,2314,1490,257,00:24:50,00:04:17,257,00:04:17,plaza_justicia,1.2074330164217804,2023,7,Julio,27,Jueves,2023-07-27,0
2023-07-28T00:00:00,25460,3224,723,2025,2748,1236,372,00:20:36,00:06:12,372,00:06:12,plaza_justicia,1.173216885007278,2023,7,Julio,28,Viernes,2023-07-28,0
2023-07-29T00:00:00,25460,2466,440,1705,2145,1460,359,00:24:20,00:05:59,359,00:05:59,plaza_justicia,1.1496503496503496,2023,7,Julio,29,Sábado,2023-07-29,0
2023-07-30T00:00:00,25460,2685,518,1979,2497,1276,285,00:21:16,00:04:45,285,00:04:45,plaza_justicia,1.0752903484181018,2023,7,Julio,30,Domingo,2023-07-30,0
2023-07-31T00:00:00,25460,2337,417,1674,2091,1191,349,00:19:51,00:05:49,349,00:05:49,plaza_justicia,1.1176470588235294,2023,7,Julio,31,Lunes,2023-07-31,0
2023-08-01T00:00:00,25460,2879,430,1966,2396,1032,374,00:17:12,00:06:14,374,00:06:14,plaza_justicia,1.2015859766277128,2023,8,Agosto,1,Martes,2023-08-01,0
2023-08-02T00:00:00,25460,2597,374,1790,2164,1353,240,00:22:33,00:04:00,240,00:04:00,plaza_justicia,1.2000924214417745,2023,8,Agosto,2,Miércoles,2023-08-02,0
2023-08-03T00:00:00,25460,3013,515,2010,2525,1315,368,00:21:55,00:06:08,368,00:06:08,plaza_justicia,1.1932673267326732,2023,8,Agosto,3,Jueves,2023-08-03,0
2023-08-04T00:00:00,25460,2807,450,1911,2361,1525,372,00:25:25,00:06:12,372,00:06:12,plaza_justicia,1.1889030072003388,2023,8,Agosto,4,Viernes,2023-08-04,0
2023-08-05T00:00:00,25460,2879,482,1944,2426,1499,312,00:24:59,00:05:12,312,00:05:12,plaza_justicia,1.186727122835944,2023,8,Agosto,5,Sábado,2023-08-05,0
2023-08-06T00:00:00,25460,2669,501,1761,2262,1301,329,00:21:41,00:05:29,329,00:05:29,plaza_justicia,1.1799292661361627,2023,8,Agosto,6,Domingo,2023-08-06,0
2023-08-07T00:00:00,25460,2729,485,1838,2323,1037,196,00:17:17,00:03:16,196,00:03:16,plaza_justicia,1.1747739991390442,2023,8,Agosto,7,Lunes,2023-08-07,0
2023-08-08T00:00:00,25460,3183,517,2179,2696,1108,324,00:18:28,00:05:24,324,00:05:24,plaza_justicia,1.1806379821958457,2023,8,Agosto,8,Martes,2023-08-08,0
2023-08-09T00:00:00,25460,2746,502,1835,2337,1540,331,00:25:40,00:05:31,331,00:05:31,plaza_justicia,1.1750106974753958,2023,8,Agosto,9,Miércoles,2023-08-09,0
2023-08-10T00:00:00,25460,2306,431,1540,1971,1443,331,00:24:03,00:05:31,331,00:05:31,plaza_justicia,1.1699644850329782,2023,8,Agosto,10,Jueves,2023-08-10,0
2023-08-11T00:00:00,25460,2809,515,1875,2390,1189,267,00:19:49,00:04:27,267,00:04:27,plaza_justicia,1.1753138075313807,2023,8,Agosto,11,Viernes,2023-08-11,0
2023-08-12T00:00:00,25460,2723,609,1703,2312,1072,244,00:17:52,00:04:04,244,00:04:04,plaza_justicia,1.1777681660899655,2023,8,Agosto,12,Sábado,2023-08-12,0
2023-08-13T00:00:00,25460,2425,492,1562,2054,1119,197,00:18:39,00:03:17,197,00:03:17,plaza_justicia,1.1806231742940603,2023,8,Agosto,13,Domingo,2023-08-13,0
2023-08-14T00:00:00,25460,2413,514,1541,2055,1429,306,00:23:49,00:05:06,306,00:05:06,plaza_justicia,1.1742092457420925,2023,8,Agosto,14,Lunes,2023-08-14,0
2023-08-15T00:00:00,25460,2579,615,1570,2185,1433,187,00:23:53,00:03:07,187,00:03:07,plaza_justicia,1.180320366132723,2023,8,Agosto,15,Martes,2023-08-15,0
2023-08-16T00:00:00,25460,2669,461,1803,2264,1448,370,00:24:08,00:06:10,370,00:06:10,plaza_justicia,1.178886925795053,2023,8,Agosto,16,Miércoles,2023-08-16,0
2023-08-17T00:00:00,25460,2738,579,1744,2323,1156,290,00:19:16,00:04:50,290,00:04:50,plaza_justicia,1.17864829961257,2023,8,Agosto,17,Jueves,2023-08-17,0
2023-08-18T00:00:00,25460,2081,346,1424,1770,1489,338,00:24:49,00:05:38,338,00:05:38,plaza_justicia,1.1757062146892656,2023,8,Agosto,18,Viernes,2023-08-18,0
2023-08-19T00:00:00,25460,2567,582,1597,2179,1138,354,00:18:58,00:05:54,354,00:05:54,plaza_justicia,1.1780633318035796,2023,8,Agosto,19,Sábado,2023-08-19,0
2023-08-20T00:00:00,25460,2214,438,1432,1870,1321,240,00:22:01,00:04:00,240,00:04:00,plaza_justicia,1.1839572192513368,2023,8,Agosto,20,Domingo,2023-08-20,0
2023-08-21T00:00:00,25460,2205,329,1540,1869,1398,324,00:23:18,00:05:24,324,00:05:24,plaza_justicia,1.1797752808988764,2023,8,Agosto,21,Lunes,2023-08-21,0
2023-08-22T00:00:00,25460,2727,474,1845,2319,1215,338,00:20:15,00:05:38,338,00:05:38,plaza_justicia,1.1759379042690814,2023,8,Agosto,22,Martes,2023-08-22,0
2023-08-23T00:00:00,25460,2330,370,1613,1983,1416,261,00:23:36,00:04:21,261,00:04:21,plaza_justicia,1.1749873928391326,2023,8,Agosto,23,Miércoles,2023-08-23,0
2023-08-24T00:00:00,25460,2778,515,1841,2356,1412,283,00:23:32,00:04:43,283,00:04:43,plaza_justicia,1.1791171477079796,2023,8,Agosto,24,Jueves,2023-08-24,0
2023-08-25T00:00:00,25460,2435,358,1707,2065,1166,371,00:19:26,00:06:11,371,00:06:11,plaza_justicia,1.179176755447942,2023,8,Agosto,25,Viernes,2023-08-25,0
2023-08-26T00:00:00,25460,2526,463,1690,2153,1458,241,00:24:18,00:04:01,241,00:04:01,plaza_justicia,1.1732466326056665,2023,8,Agosto,26,Sábado,2023-08-26,0
2023-08-27T00:00:00,25460,2321,391,1588,1979,1553,202,00:25:53,00:03:22,202,00:03:22,plaza_justicia,1.1728145528044467,2023,8,Agosto,27,Domingo,2023-08-27,0
2023-08-28T00:00:00,25460,2291,294,1657,1951,1285,228,00:21:25,00:03:48,228,00:03:48,plaza_justicia,1.1742696053305997,2023,8,Agosto,28,Lunes,2023-08-28,0
2023-08-29T00:00:00,25460,2473,299,1802,2101,1354,275,00:22:34,00:04:35,275,00:04:35,plaza_justicia,1.1770585435506902,2023,8,Agosto,29,Martes,2023-08-29,0
2023-08-30T00:00:00,25460,2511,238,1893,2131,1237,323,00:20:37,00:05:23,323,00:05:23,plaza_justicia,1.1783200375410605,2023,8,Agosto,30,Miércoles,2023-08-30,0
2023-08-31T00:00:00,25460,2638,318,1934,2252,1146,212,00:19:06,00:03:32,212,00:03:32,plaza_justicia,1.1714031971580816,2023,8,Agosto,31,Jueves,2023-08-31,0
2023-09-01T00:00:00,25460,268,51,215,266,2481,846,00:41:21,00:14:06,846,00:14:06,plaza_justicia,1.0075187969924813,2023,9,Septiembre,1,Viernes,2023-09-01,0
2023-09-02T00:00:00,25460,430,85,517,602,2907,940,00:48:27,00:15:40,940,00:15:40,plaza_justicia,0.7142857142857143,2023,9,Septiembre,2,Sábado,2023-09-02,0
2023-09-03T00:00:00,25460,2230,394,2160,2554,3063,973,00:51:03,00:16:13,973,00:16:13,plaza_justicia,0.8731401722787784,2023,9,Septiembre,3,Domingo,2023-09-03,0
2023-09-04T00:00:00,25460,614,104,502,606,2431,687,00:40:31,00:11:27,687,00:11:27,plaza_justicia,1.0132013201320131,2023,9,Septiembre,4,Lunes,2023-09-04,0
2023-09-05T00:00:00,25460,0,0,2,2,0,0,00:00:00,00:00:00,0,00:00:00,plaza_justicia,0.0,2023,9,Septiembre,5,Martes,2023-09-05,0
2023-09-06T00:00:00,25460,0,0,0,0,0,0,00:00:00,00:00:00,0,00:00:00,plaza_justicia,,2023,9,Septiembre,6,Miércoles,2023-09-06,0
2023-09-07T00:00:00,25460,0,0,0,0,0,0,00:00:00,00:00:00,0,00:00:00,plaza_justicia,,2023,9,Septiembre,7,Jueves,2023-09-07,0
2023-09-08T00:00:00,25460,2596,450,1564,2014,1545,442,00:25:45,00:07:22,442,00:07:22,plaza_justicia,1.2889771598808342,2023,9,Septiembre,8,Viernes,2023-09-08,0
2023-09-09T00:00:00,25460,2279,364,1742,2106,1535,328,00:25:35,00:05:28,328,00:05:28,plaza_justicia,1.0821462488129154,2023,9,Septiembre,9,Sábado,2023-09-09,0
2023-09-10T00:00:00,25460,2094,369,1621,1990,1387,232,00:23:07,00:03:52,232,00:03:52,plaza_justicia,1.0522613065326634,2023,9,Septiembre,10,Domingo,2023-09-10,0
2023-09-11T00:00:00,25460,0,0,0,0,0,0,00:00:00,00:00:00,0,00:00:00,plaza_justicia,,2023,9,Septiembre,11,Lunes,2023-09-11,0
2023-09-12T00:00:00,25460,0,0,0,0,0,0,00:00:00,00:00:00,0,00:00:00,plaza_justicia,,2023,9,Septiembre,12,Martes,2023-09-12,0
2023-06-05T00:00:00,25453,4837,1059,3210,4269,602,248,00:10:02,00:04:08,248,00:04:08,plaza_san_felipe,1.133052237057859,2023,6,Junio,5,Lunes,2023-06-05,0
2023-06-06T00:00:00,25453,4426,871,3049,3920,774,319,00:12:54,00:05:19,319,00:05:19,plaza_san_felipe,1.1290816326530613,2023,6,Junio,6,Martes,2023-06-06,0
2023-06-07T00:00:00,25453,4311,855,2961,3816,674,273,00:11:14,00:04:33,273,00:04:33,plaza_san_felipe,1.1297169811320755,2023,6,Junio,7,Miércoles,2023-06-07,0
2023-06-08T00:00:00,25453,4257,816,2963,3779,579,255,00:09:39,00:04:15,255,00:04:15,plaza_san_felipe,1.1264884890182587,2023,6,Junio,8,Jueves,2023-06-08,0
2023-06-09T00:00:00,25453,4844,996,3281,4277,468,272,00:07:48,00:04:32,272,00:04:32,plaza_san_felipe,1.132569558101473,2023,6,Junio,9,Viernes,2023-06-09,0
2023-06-10T00:00:00,25453,3880,777,2667,3444,401,244,00:06:41,00:04:04,244,00:04:04,plaza_san_felipe,1.126596980255517,2023,6,Junio,10,Sábado,2023-06-10,0
2023-06-11T00:00:00,25453,3867,827,2623,3450,522,238,00:08:42,00:03:58,238,00:03:58,plaza_san_felipe,1.1208695652173912,2023,6,Junio,11,Domingo,2023-06-11,0
2023-06-12T00:00:00,25453,4986,1085,3371,4456,660,295,00:11:00,00:04:55,295,00:04:55,plaza_san_felipe,1.1189407540394973,2023,6,Junio,12,Lunes,2023-06-12,0
2023-06-13T00:00:00,25453,4995,880,3510,4390,686,185,00:11:26,00:03:05,185,00:03:05,plaza_san_felipe,1.1378132118451025,2023,6,Junio,13,Martes,2023-06-13,0
2023-06-14T00:00:00,25453,4407,1072,2724,3796,541,223,00:09:01,00:03:43,223,00:03:43,plaza_san_felipe,1.1609589041095891,2023,6,Junio,14,Miércoles,2023-06-14,0
2023-06-15T00:00:00,25453,4274,849,2921,3770,745,205,00:12:25,00:03:25,205,00:03:25,plaza_san_felipe,1.1336870026525199,2023,6,Junio,15,Jueves,2023-06-15,0
2023-06-16T00:00:00,25453,4506,1289,2731,4020,637,201,00:10:37,00:03:21,201,00:03:21,plaza_san_felipe,1.1208955223880597,2023,6,Junio,16,Viernes,2023-06-16,0
2023-06-17T00:00:00,25453,5025,1300,3512,4812,520,278,00:08:40,00:04:38,278,00:04:38,plaza_san_felipe,1.0442643391521198,2023,6,Junio,17,Sábado,2023-06-17,0
2023-06-18T00:00:00,25453,3797,1092,2596,3688,782,251,00:13:02,00:04:11,251,00:04:11,plaza_san_felipe,1.0295553145336225,2023,6,Junio,18,Domingo,2023-06-18,0
2023-06-19T00:00:00,25453,4765,753,3437,4190,776,178,00:12:56,00:02:58,178,00:02:58,plaza_san_felipe,1.1372315035799523,2023,6,Junio,19,Lunes,2023-06-19,0
2023-06-20T00:00:00,25453,5104,947,3467,4414,562,281,00:09:22,00:04:41,281,00:04:41,plaza_san_felipe,1.1563207974626188,2023,6,Junio,20,Martes,2023-06-20,0
2023-06-21T00:00:00,25453,5730,963,4039,5002,698,226,00:11:38,00:03:46,226,00:03:46,plaza_san_felipe,1.1455417832866854,2023,6,Junio,21,Miércoles,2023-06-21,0
2023-06-22T00:00:00,25453,5950,1440,3662,5102,695,242,00:11:35,00:04:02,242,00:04:02,plaza_san_felipe,1.1662093296746374,2023,6,Junio,22,Jueves,2023-06-22,0
2023-06-23T00:00:00,25453,5050,994,3428,4422,531,172,00:08:51,00:02:52,172,00:02:52,plaza_san_felipe,1.1420171867933062,2023,6,Junio,23,Viernes,2023-06-23,0
2023-06-24T00:00:00,25453,5245,1436,3177,4613,457,246,00:07:37,00:04:06,246,00:04:06,plaza_san_felipe,1.1370041187947106,2023,6,Junio,24,Sábado,2023-06-24,0
2023-06-25T00:00:00,25453,4346,981,2836,3817,544,184,00:09:04,00:03:04,184,00:03:04,plaza_san_felipe,1.13859051611213,2023,6,Junio,25,Domingo,2023-06-25,0
2023-06-26T00:00:00,25453,4646,899,3192,4091,578,294,00:09:38,00:04:54,294,00:04:54,plaza_san_felipe,1.1356636519188463,2023,6,Junio,26,Lunes,2023-06-26,0
2023-06-27T00:00:00,25453,4022,798,2743,3541,554,247,00:09:14,00:04:07,247,00:04:07,plaza_san_felipe,1.1358373340864163,2023,6,Junio,27,Martes,2023-06-27,0
2023-06-28T00:00:00,25453,3396,585,2417,3002,774,361,00:12:54,00:06:01,361,00:06:01,plaza_san_felipe,1.1312458361092605,2023,6,Junio,28,Miércoles,2023-06-28,0
2023-06-29T00:00:00,25453,3597,619,2559,3178,648,264,00:10:48,00:04:24,264,00:04:24,plaza_san_felipe,1.131843926998112,2023,6,Junio,29,Jueves,2023-06-29,0
2023-06-30T00:00:00,25453,4049,740,2840,3580,609,259,00:10:09,00:04:19,259,00:04:19,plaza_san_felipe,1.1310055865921789,2023,6,Junio,30,Viernes,2023-06-30,0
2023-07-01T00:00:00,25453,5011,1645,3081,4726,669,131,00:11:09,00:02:11,131,00:02:11,plaza_san_felipe,1.0603046974185357,2023,7,Julio,1,Sábado,2023-07-01,0
2023-07-02T00:00:00,25453,3609,875,2457,3332,739,104,00:12:19,00:01:44,104,00:01:44,plaza_san_felipe,1.0831332533013205,2023,7,Julio,2,Domingo,2023-07-02,0
2023-07-03T00:00:00,25453,3336,658,2374,3032,764,88,00:12:44,00:01:28,88,00:01:28,plaza_san_felipe,1.1002638522427441,2023,7,Julio,3,Lunes,2023-07-03,0
2023-07-04T00:00:00,25453,2971,565,2127,2692,1346,507,00:22:26,00:08:27,507,00:08:27,plaza_san_felipe,1.1036404160475484,2023,7,Julio,4,Martes,2023-07-04,0
2023-07-05T00:00:00,25453,3127,614,2168,2782,614,76,00:10:14,00:01:16,76,00:01:16,plaza_san_felipe,1.1240115025161754,2023,7,Julio,5,Miércoles,2023-07-05,0
2023-07-06T00:00:00,25453,3759,758,2577,3335,527,89,00:08:47,00:01:29,89,00:01:29,plaza_san_felipe,1.127136431784108,2023,7,Julio,6,Jueves,2023-07-06,0
2023-07-07T00:00:00,25453,4164,912,2830,3742,537,124,00:08:57,00:02:04,124,00:02:04,plaza_san_felipe,1.1127739176910743,2023,7,Julio,7,Viernes,2023-07-07,0
2023-07-08T00:00:00,25453,5547,1892,3189,5081,699,81,00:11:39,00:01:21,81,00:01:21,plaza_san_felipe,1.0917142294823854,2023,7,Julio,8,Sábado,2023-07-08,0
2023-07-09T00:00:00,25453,3423,1205,1965,3170,654,95,00:10:54,00:01:35,95,00:01:35,plaza_san_felipe,1.0798107255520504,2023,7,Julio,9,Domingo,2023-07-09,0
2023-07-10T00:00:00,25453,4038,1038,2546,3584,541,113,00:09:01,00:01:53,113,00:01:53,plaza_san_felipe,1.1266741071428572,2023,7,Julio,10,Lunes,2023-07-10,0
2023-07-11T00:00:00,25453,4704,863,3299,4162,718,73,00:11:58,00:01:13,73,00:01:13,plaza_san_felipe,1.13022585295531,2023,7,Julio,11,Martes,2023-07-11,0
2023-07-12T00:00:00,25453,6176,1244,4196,5440,706,114,00:11:46,00:01:54,114,00:01:54,plaza_san_felipe,1.1352941176470588,2023,7,Julio,12,Miércoles,2023-07-12,0
